0.08,4.2899e-10,0.31
0.08,5.2396e-10,0.31
0.08,6.3997e-10,0.31
0.08,7.8166e-10,0.31
0.08,9.5472e-10,0.31
0.08,1.1661e-09,0.31
0.08,1.4243e-09,0.31
0.08,1.7396e-09,0.31
0.08,2.1248e-09,0.31
0.08,2.5952e-09,0.31
0.08,3.1698e-09,0.31
0.08,3.8716e-09,0.31
0.08,4.7288e-09,0.31
0.08,5.7757e-09,0.31
0.08,7.0545e-09,0.31
0.08,8.6164e-09,0.31
0.08,1.0524e-08,0.31
0.08,1.2854e-08,0.31
0.08,1.57e-08,0.31
0.08,1.9176e-08,0.31
0.08,2.3422e-08,0.31
0.08,2.8607e-08,0.31
0.08,3.4941e-08,0.31
0.08,4.2677e-08,0.31
0.08,5.2126e-08,0.31
0.08,6.3666e-08,0.31
0.08,7.7762e-08,0.31
0.080001,9.4979e-08,0.31
0.080001,1.1601e-07,0.31
0.080001,1.4169e-07,0.31
0.080001,1.7306e-07,0.31
0.080001,2.1138e-07,0.31
0.080001,2.5817e-07,0.31
0.080002,3.1533e-07,0.31
0.080002,3.8514e-07,0.31
0.080003,4.7041e-07,0.31
0.080003,5.7455e-07,0.31
0.080004,7.0174e-07,0.31
0.080005,8.5709e-07,0.31
0.080006,1.0468e-06,0.31
0.080007,1.2786e-06,0.31
0.080009,1.5616e-06,0.31
0.080011,1.9072e-06,0.31
0.080013,2.3293e-06,0.31
0.080016,2.8448e-06,0.31
0.08002,3.4744e-06,0.31
0.080024,4.2431e-06,0.31
0.080029,5.1819e-06,0.31
0.080036,6.3281e-06,0.31
0.080044,7.7276e-06,0.31
0.080054,9.4362e-06,0.31
0.080065,1.1522e-05,0.31
0.08008,1.4068e-05,0.31
0.080097,1.7175e-05,0.31
0.080119,2.0966e-05,0.31
0.080145,2.559e-05,0.31
0.080177,3.1231e-05,0.31
0.080216,3.8107e-05,0.31
0.080264,4.6488e-05,0.31
0.080322,5.6697e-05,0.31
0.080392,6.9124e-05,0.31
0.080478,8.4243e-05,0.31
0.080582,0.00010262,0.31
0.080709,0.00012493,0.31
0.080862,0.00015199,0.31
0.081048,0.00018474,0.31
0.081272,0.00022432,0.31
0.081543,0.00027204,0.31
0.081868,0.00032942,0.31
0.082258,0.00039817,0.31
0.082724,0.00048023,0.31
0.083276,0.00057771,0.31
0.083929,0.00069286,0.31
0.084696,0.00082797,0.31
0.085588,0.00098529,0.31
0.086617,0.0011668,0.31
0.087792,0.001374,0.31
0.089118,0.0016078,0.31
0.090594,0.001868,0.31
0.092213,0.0021534,0.31
0.093958,0.0024612,0.31
0.095809,0.0027875,0.31
0.097733,0.0031268,0.31
0.099696,0.003473,0.31
0.10166,0.0038191,0.31
0.10358,0.0041584,0.31
0.10543,0.0044847,0.31
0.10718,0.0047925,0.31
0.1088,0.0050779,0.31
0.11027,0.0053381,0.31
0.1116,0.0055719,0.31
0.11278,0.0057791,0.31
0.1138,0.0059606,0.31
0.1147,0.006118,0.31
0.11546,0.0062531,0.31
0.11612,0.0063682,0.31
0.11667,0.0064657,0.31
0.11713,0.0065478,0.31
0.11752,0.0066165,0.31
0.11785,0.0066739,0.31
0.11812,0.0067216,0.31
0.11834,0.0067612,0.31
0.11853,0.0067939,0.31
0.11868,0.006821,0.31
0.11881,0.0068433,0.31
0.11891,0.0068617,0.31
0.119,0.0068768,0.31
0.11907,0.0068892,0.31
0.11913,0.0068994,0.31
0.11918,0.0069078,0.31
0.11922,0.0069147,0.31
0.11925,0.0069203,0.31
0.11927,0.006925,0.31
0.11929,0.0069288,0.31
0.11931,0.0069319,0.31
0.11933,0.0069344,0.31
0.11934,0.0069365,0.31
0.11935,0.0069382,0.31
0.11936,0.0069396,0.31
0.11936,0.0069407,0.31
0.11937,0.0069417,0.31
0.11937,0.0069425,0.31
0.11938,0.0069431,0.31
0.11938,0.0069436,0.31
0.11938,0.006944,0.31
0.11938,0.0069444,0.31
0.11939,0.0069446,0.31
0.11939,0.0069449,0.31
0.11939,0.0069451,0.31
0.11939,0.0069452,0.31
0.11939,0.0069454,0.31
0.11939,0.0069455,0.31
0.11939,0.0069455,0.31
0.11939,0.0069456,0.31
0.11939,0.0069457,0.31
0.11939,0.0069457,0.31
0.11939,0.0069458,0.31
0.11939,0.0069458,0.31
0.11939,0.0069458,0.31
0.11939,0.0069458,0.31
0.11939,0.0069458,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
0.11939,0.0069459,0.31
